"source_id","city"
"doc_mobile_Id_269272","Плодовое"
"doc_mobile_Id_117886","Плюсса"
"prodoc_779500-kulikova","Плёс"
"doc_mobile_Id_181606","Поварово"
"doc_mobile_Id_350060","Поворино"
"doc_mobile_Id_050236","Погар"
"doc_mail_id_m_038673","Пограничный"
"doc_apteka_RPS_new_13293","Подбельск"
"doc_mobile_Id_283088","Подгоренский"
"doc_apteka_RPS_new_09628","Подгорное"
"doc_mobile_Id_216575","Поддорье"
"doc_mobile_Id_218016","Подольск"
"doc_mail_id_m_100185","Подосиновец"
"doc_apteka_RPS_new_24920","Подпорожье"
"doc_apteka_RPS_new_17592","Пойковский"
"prodoc_636554-hudaverdieva","Покачи"
"doc_apteka_RPS_11196","Покойное"
"prodoc_972570-popova","Покров"
"doc_apteka_RPS_06264","Покровка"
"doc_mobile_Id_054766","Покрово-Пригородное"
"prodoc_709974-osipova","Покровск"
"doc_mobile_Id_034381","Покровское"
"doc_mobile_Id_220784","Полазна"
"doc_mobile_Id_077147","Полевской"
"doc_mobile_Id_076463","Полесск"
"doc_apteka_RPS_new_18083","Полетаево"
"doc_mobile_Id_306119","Половинное"
"doc_apteka_RPS_new_14893","Полотняный Завод"
"doc_mobile_Id_267234","Полтавка"
"doc_mobile_Id_030681","Полтавская"
"doc_mobile_Id_041619","Полтево"
"prodoc_1079270-sagatelyan","Полысаево"
"doc_apteka_RPS_new_19399","Полярные Зори"
"prodoc_696035-bobrik","Полярный"
"doc_mobile_Id_099576","Помоздино"
"doc_apteka_RPS_new_27286","Поназырево"
"doc_mobile_Id_096215","Пономаревка"
"doc_mobile_Id_055361","Порецкое"
"prodoc_698740-baadyr","Поронайск"
"doc_mail_id_m_038396","Порхов"
"prodoc_1006761-razumova","Пос. Новоспасское"
"prodoc_883934-trocenko","Пос. Черноморское"
"prodoc_909124-unarokova","Пос. Яблоновский"
"prodoc_787463-shtroo","Поселок Игра"
"doc_mobile_Id_011740","Поселок Нии Радио"
"doc_mail_id_m_116814","Поспелиха"
"doc_mobile_Id_171879","Похвистнево"
"prodoc_696183-kryukovcov","Почеп"
"doc_mail_id_m_047481","Починки"
"prodoc_739884-alentovskaya","Починок"
"prodoc_742797-zuykova","Пошехонье"
"doc_apteka_RPS_new_14204","Поярково"
"prodoc_634663-rodionova","Правдинск"
"doc_mobile_Id_343212","Правдинский"
"doc_mobile_Id_356872","Преградная"
"doc_mail_id_m_039193","Преображение"
"doc_mobile_Id_032144","Пречистое"
"doc_mobile_Id_259040","Приазовка"
"doc_mobile_Id_087126","Приаргунск"
"doc_mobile_Id_307312","Прибрежный"
"doc_mobile_Id_311066","Приветная"
"doc_mail_id_m_105356","Приволжск"
"doc_mobile_Id_108347","Приволжский"
"doc_mobile_Id_034131","Придорожный"
"prodoc_161281-lonshakov","Приморск"
"doc_mobile_Id_178676","Приморский"
"prodoc_976656-semireeva","Приморско-Ахтарск"
"doc_apteka_RPS_new_11553","Приобье"
"prodoc_1068378-stafeeva","Приозерск"
"doc_apteka_RPS_00502","Приютово"
"doc_mobile_Id_188517","Пробуждение"
"doc_mobile_Id_097798","Провидения"
"doc_mail_id_m_100637","Прокопьевск"
"doc_mail_id_m_037228","Пролетарск"
"doc_mobile_Id_026177","Пролетарский"
"doc_mobile_Id_103920","Промышленная"
"doc_apteka_RPS_new_03038","Пронск"
"doc_mobile_Id_283920","Протвино"
"doc_mobile_Id_268613","Прохладный"
"doc_mail_id_m_111977","Прохоровка"
"doc_mobile_Id_089309","Пряжа"
"doc_mobile_Id_050535","Прямицыно"
"doc_apteka_RPS_new_14976","Псебай"
"doc_mobile_Id_198131","Псков"
"doc_mobile_Id_047624","Пугачев"
"prodoc_439185-tretyakova","Пугачёв"
"doc_apteka_RPS_new_06347","Пудем"
"prodoc_709759-olyaynik","Пудож"
"doc_mobile_Id_253961","Пудость"
"doc_mobile_Id_101724","Пурпе"
"doc_mobile_Id_046576","Пустошка"
"doc_mobile_Id_347253","Путилково"
"doc_mobile_Id_032023","Путятино"
"prodoc_744836-shuvalova","Пучеж"
"doc_mobile_Id_337742","Пушкин"
"doc_mobile_Id_181838","Пушкино"
"doc_mobile_Id_348822","Пушкинские Горы"
"doc_mobile_Id_185576","Пущино"
"doc_apteka_RPS_31993","Пшехская"
"prodoc_745390-kiseleva","Пыталово"
"doc_mobile_Id_123664","Пыть-Ях"
"doc_mail_id_m_016142","Пышма"
"doc_apteka_RPS_11222","Пятигорск"
"doc_mobile_Id_097736","Радищево"
"doc_mail_id_m_004387","Радужный"
"prodoc_927011-nikiforova","Радужный(Влад. Обл)"
"doc_apteka_RPS_new_00328","Раевская"
"doc_mobile_Id_080195","Раевский"
"doc_mobile_Id_235853","Развилка"
"doc_mobile_Id_096699","Раздольное"
"doc_mail_id_m_112154","Разумное"
"doc_mail_id_m_116346","Райчихинск"
"doc_mail_id_m_111841","Ракитное"
"doc_mobile_Id_206416","Раменское"
"doc_mail_id_m_107315","Рамонь"
"doc_mobile_Id_053028","Раскильдино"
"doc_mobile_Id_346648","Рассвет"
"doc_mobile_Id_199962","Рассказово"
"doc_mobile_Id_094665","Ребриха"
"doc_mobile_Id_299562","Ревда"
"doc_mobile_Id_154349","Редкино"
"doc_mail_id_m_016751","Реж"
"doc_mobile_Id_101827","Ремонтное"
"doc_mobile_Id_164984","Репьевка"
"doc_mobile_Id_036705","Реутов"
"doc_apteka_RPS_49784","Речицы"
"doc_mobile_Id_151836","Ржавки"
"doc_mobile_Id_185326","Ржев"
"doc_mobile_Id_095037","Ровеньки"
"doc_mobile_Id_026296","Рогатая Балка"
"doc_mobile_Id_287447","Рогачево"
"doc_apteka_RPS_06308","Рогово"
"doc_mobile_Id_238046","Родино"
"doc_apteka_RPS_08542","Родионово-Несветайская"
"doc_mail_id_m_105274","Родники"
"doc_apteka_RPS_new_16904","Родниковская"
"doc_apteka_RPS_09091","Рождествено"
"doc_apteka_RPS_new_17237","Романовка"
"doc_apteka_RPS_new_19308","Романово"
"doc_apteka_RPS_08543","Романовская"
"doc_mobile_Id_091129","Ромны"
"doc_mobile_Id_172153","Ромоданово"
"doc_mobile_Id_163884","Рославль"
"doc_apteka_RPS_36907","Российский"
"doc_mobile_Id_155291","Россошь"
"doc_mobile_Id_275002","Ростов"
"doc_mobile_Id_188728","Ростов-На-Дону"
"doc_apteka_RPS_07694","Ростовка"
"doc_mobile_Id_145876","Ростоши"
"doc_mobile_Id_171315","Рошаль"
"doc_mobile_Id_089098","Рощино"
"prodoc_439049-hlebalin","Ртищево"
"doc_mobile_Id_203776","Рубцовск"
"prodoc_1032029-filatenkov","Рудня"
"doc_mobile_Id_098577","Руза"
"doc_mobile_Id_238095","Рузаевка"
"doc_mobile_Id_243148","Русская Поляна"
"doc_mobile_Id_348959","Русский Камешкир"
"doc_apteka_RPS_62490","Рутул"
"doc_apteka_RPS_13342","Рыбинск"
"doc_mail_id_m_011790","Рыбная Слобода"
"doc_mobile_Id_140566","Рыбное"
"doc_mobile_Id_026297","Рыздвяный"
"prodoc_910038-timashova","Рыльск"
"doc_mobile_Id_055241","Рябичев"
"doc_apteka_RPS_08964","Ряжск"
"doc_mobile_Id_243860","Рязаново"
"doc_mobile_Id_324244","Рязань"
"prodoc_4371-nikonorova","С. Аликово"
"prodoc_1050596-soldatova","С. Байкалово"
"prodoc_740167-amirova","С. Барда"
"prodoc_4410-ilin","С. Батырево"
"prodoc_558684-syryh","С. Белая Глина"
"prodoc_740480-fayzullin","С. Березовка"
"prodoc_745872-vahrushev","С. Большая Соснова"
"prodoc_804119-sevyan","С. Донское"
"prodoc_745961-kuchukbaeva","С. Елово (Пермский Край)"
"prodoc_741773-kireeva","С. Исянгулово"
"prodoc_742036-mahota","С. Карагай (Пермский Край)"
"prodoc_6801-semenova","С. Комсомольское"
"prodoc_991400-yarasheva","С. Кочёво"
"prodoc_6837-nikolaeva","С. Красноармейское"
"prodoc_738227-shhacheva","С. Красногвардейское"
"prodoc_747860-vasilev","С. Красные Четаи"
"prodoc_813551-melnikova","С. Култаево"
"prodoc_704619-kosovskih","С. Лобаново"
"prodoc_1023527-blinova","С. Моргауши"
"prodoc_746058-porceva","С. Орда"
"prodoc_740525-loyko","С. Первомайское"
"prodoc_8036-zatylkina","С. Порецкое"
"prodoc_554958-bortikov","С. Сергиевск"
"prodoc_747247-pushkareva","С. Сива"
"prodoc_792376-krivenko","С. Туринская Слобода"
"prodoc_747327-smirnov","С. Уинское"
"prodoc_702125-solyankina","С. Успенское"
"prodoc_746370-shatunova","С. Усть-Кишерть"
"prodoc_746755-shpratov","С. Частые"
"prodoc_8394-kuznecova","С. Шемурша"
"prodoc_753523-zapolskaya","С. Шихазаны"
"prodoc_8571-vasileva","С. Яльчики"
"prodoc_747371-kozlova","С. Янтиково"
"doc_mobile_Id_243966","Сабетта"
"doc_mobile_Id_101777","Савино"
"doc_mobile_Id_161363","Савинская"
"doc_mobile_Id_238395","Савинский"
"doc_mobile_Id_066203","Садовое"
"doc_apteka_RPS_10926","Садовый"
"doc_mobile_Id_106458","Саки"
"doc_mobile_Id_098174","Сакмара"
"doc_apteka_RPS_00511","Салават"
"doc_mobile_Id_207502","Салехард"
"doc_mobile_Id_108944","Салобеляк"
"doc_apteka_RPS_new_08571","Салым"
"prodoc_451057-dragaleva","Сальск"
"doc_mail_id_m_033145","Самара"
"doc_mobile_Id_143357","Самарское"
"doc_mobile_Id_084785","Саматиха"
"doc_mobile_Id_098324","Самбург"
"doc_apteka_RPS_10235","Самойловка"
"doc_mobile_Id_289624","Самородово"
"doc_mail_id_m_018615","Сангар"
"doc_mobile_Id_223833","Санкт-Петербург"
"doc_apteka_RPS_00256","Санниково"
"doc_mobile_Id_238761","Санчурск"
"doc_mobile_Id_238683","Сапожок"
"doc_mobile_Id_096458","Сараи"
"doc_mobile_Id_100674","Саракташ"
"doc_mobile_Id_186816","Саранск"
"doc_mobile_Id_092602","Сарапул"
"doc_mobile_Id_211117","Саратов"
"doc_apteka_RPS_03494","Саратовская"
"doc_mobile_Id_104860","Саргазы"
"doc_mail_id_m_043907","Саргатское"
"doc_apteka_RPS_63587","Сармаково"
"doc_mobile_Id_307355","Сарманово"
"doc_mobile_Id_067066","Саров"
"doc_mail_id_m_008862","Сарыг-Сеп"
"doc_mobile_Id_238176","Саскылах"
"prodoc_688017-matyushina","Сасово"
"doc_mobile_Id_094039","Сатинка"
"doc_mail_id_m_002943","Сатка"
"doc_mobile_Id_301095","Сафоново"
"doc_mobile_Id_047725","Саяногорск"
"doc_mail_id_m_103927","Саянск"
"doc_mobile_Id_129285","Свердлова"
"doc_mobile_Id_169412","Свердловский"
"doc_mobile_Id_296585","Светлогорск"
"doc_mobile_Id_283656","Светлоград"
"doc_mobile_Id_131982","Светлый"
"doc_apteka_RPS_new_06047","Светлый Путь Ленина"
"doc_mobile_Id_306383","Светлый Яр"
"prodoc_948768-volnuhin","Светогорск"
"prodoc_700755-saplin","Свирск"
"doc_apteka_RPS_04135","Свобода"
"doc_mobile_Id_356896","Свободный"
"prodoc_743184-balandina","Себеж"
"doc_mail_id_m_015865","Севастополь"
"doc_apteka_RPS_new_25987","Северное"
"doc_mobile_Id_351070","Северный"
"doc_mobile_Id_246739","Северо-Енисейский"
"prodoc_748077-kuzmina","Северо-Курильск"
"prodoc_587629-manuylova","Северобайкальск"
"doc_mobile_Id_147965","Северодвинск"
"doc_mobile_Id_079680","Североморск"
"doc_mobile_Id_207650","Североонежск"
"doc_mobile_Id_090995","Североуральск"
"doc_mail_id_m_009559","Северск"
"doc_mobile_Id_125775","Северская"
"doc_mobile_Id_037555","Севск"
"doc_mail_id_m_102040","Сегежа"
"doc_mail_id_m_043777","Седельниково"
"doc_mobile_Id_210127","Сеймчан"
"doc_mobile_Id_091421","Селенгинск"
"doc_mobile_Id_082095","Селижарово"
"prodoc_1025827-artamonova","Сельцо"
"doc_mobile_Id_168546","Селятино"
"doc_mobile_Id_089524","Семенов"
"doc_mobile_Id_041452","Семибратово"
"prodoc_1004183-todorova","Семикаракорск"
"doc_apteka_RPS_66873","Семилетка"
"doc_mobile_Id_098571","Семилуки"
"prodoc_688642-silkina","Семёнов"
"doc_mail_id_m_006338","Сенгилей"
"prodoc_709892-muradyan","Серафимович"
"doc_mobile_Id_037207","Серафимовский"
"doc_mobile_Id_271798","Сергач"
"doc_mobile_Id_307299","Сергеевка"
"doc_mobile_Id_303133","Сергиев Посад"
"doc_apteka_RPS_50673","Сергиевск"
"doc_mobile_Id_096192","Сергокала"
"doc_mail_id_m_041456","Сердобск"
"doc_mobile_Id_058183","Серебряные Пруды"
"doc_mobile_Id_091600","Серебряный Бор"
"doc_apteka_RPS_09326","Серноводск"
"doc_mobile_Id_183680","Серноводское"
"doc_mobile_Id_104992","Сернур"
"doc_mail_id_m_016802","Серов"
"doc_mobile_Id_314525","Серпухов"
"doc_mobile_Id_093919","Сертолово"
"doc_apteka_RPS_new_19780","Серышево"
"doc_mobile_Id_259837","Сестрорецк"
"doc_mobile_Id_244069","Сеченово"
"prodoc_909836-avadov","Сибай"
"doc_mobile_Id_141220","Сибирский"
"doc_apteka_RPS_new_22889","Сива"
"doc_apteka_RPS_66179","Сиверский"
"doc_apteka_RPS_46697","Сим"
"doc_apteka_RPS_new_15836","Симеиз"
"doc_mobile_Id_179034","Симферополь"
"prodoc_738095-lavrikova","Сковородино"
"doc_mobile_Id_094847","Скопин"
"doc_mobile_Id_124653","Скоропусковский"
"doc_mobile_Id_239190","Скребловское"
"prodoc_449738-pyatakov","Славгород"
"doc_mobile_Id_076574","Славск"
"doc_mobile_Id_123735","Славянка"
"doc_mail_id_m_096377","Славянск-На-Кубани"
"doc_mobile_Id_262097","Сладково"
"doc_apteka_RPS_new_05204","Сланцы"
"doc_apteka_RPS_new_22518","Слобода"
"doc_mobile_Id_028178","Слободка"
"doc_mobile_Id_154232","Слободской"
"doc_mobile_Id_093730","Слюдянка"
"doc_mobile_Id_264804","Смидович"
"doc_mobile_Id_283300","Смирных"
"doc_apteka_RPS_64016","Смоленка"
"doc_mobile_Id_094645","Смоленск"
"doc_apteka_RPS_new_18378","Смоленская"
"doc_apteka_RPS_00259","Смоленское"
"doc_mobile_Id_118982","Снегири"
"doc_mobile_Id_034481","Снежинск"
"doc_mobile_Id_097737","Снежногорск"
"prodoc_695938-soloveva","Собинка"
"doc_mobile_Id_004353","Соболево"
"doc_mobile_Id_213686","Советск"
"prodoc_966414-kurdyukova","Советск (Калининградская Область)"
"prodoc_1075614-vorozhcova","Советск (Кировская Область)"
"doc_mobile_Id_238992","Советская"
"doc_mail_id_m_005585","Советская Гавань"
"doc_mobile_Id_268891","Советский"
"doc_apteka_RPS_00261","Советское"
"doc_mobile_Id_002828","Сокол"
"doc_apteka_RPS_60618","Соколовское"
"doc_mobile_Id_233511","Сокольское"
"doc_apteka_RPS_07438","Сокур"
"doc_apteka_RPS_new_09678","Солдато-Александровское"
"doc_mobile_Id_050110","Соленое Займище"
"prodoc_602606-gagarina","Солигалич"
"doc_mobile_Id_110011","Соликамск"
"doc_mobile_Id_183015","Солнечногорск"
"doc_apteka_RPS_68999","Солнечнодольск"
"doc_mobile_Id_085740","Солнечное"
"doc_mobile_Id_055323","Солнечный"
"doc_mail_id_m_117105","Солонешное"
"doc_apteka_RPS_03930","Солонцы"
"doc_apteka_RPS_new_08453","Солтон"
"prodoc_579341-urazov","Соль-Илецк"
"doc_mail_id_m_047077","Сольцы"
"doc_mobile_Id_354713","Сомово"
"doc_mobile_Id_238526","Сонково"
"doc_mail_id_m_042617","Сорочинск"
"doc_mail_id_m_004979","Сорск"
"doc_mobile_Id_165722","Сортавала"
"doc_apteka_RPS_new_00531","Сосенский"
"doc_mobile_Id_238548","Сосково"
"doc_mail_id_m_013657","Сосновка"
"doc_apteka_RPS_04261","Сосново"
"doc_mail_id_m_111201","Сосново-Озерское"
"doc_mail_id_m_094887","Сосновоборск"
"doc_mobile_Id_187810","Сосновское"
"doc_mobile_Id_103184","Сосновый Бор"
"doc_mobile_Id_085754","Сосногорск"
"doc_apteka_RPS_57860","Соузга"
"doc_mobile_Id_208306","Софрино"
"doc_mobile_Id_213043","Софьино"
"doc_apteka_RPS_new_22862","Сохрановка"
"prodoc_906605-ergashev","Сочи"
"doc_mobile_Id_057758","Спартак"
"prodoc_984742-retivyh","Спас-Деменск"
"prodoc_502108-malahov","Спас-Клепики"
"prodoc_745821-golovanova","Спасск"
"doc_mobile_Id_099896","Спасск-Дальний"
"doc_mail_id_m_035467","Спасск-Рязанский"
"doc_mobile_Id_267253","Спасское"
"doc_apteka_RPS_48738","Спирово"
"doc_mobile_Id_066617","Спокойная"
"doc_apteka_RPS_63940","Среднеивкино"
"doc_mail_id_m_018560","Среднеколымск"
"prodoc_582525-volosatov","Среднеуральск"
"doc_mobile_Id_121423","Средний Подкумок"
"doc_mobile_Id_302434","Средняя Ахтуба"
"doc_mobile_Id_348903","Средняя Елюзань"
"doc_apteka_RPS_01899","Сретенск"
"prodoc_395793-demidik","Ст. Багаевская"
"prodoc_1080138-kovalchuk","Ст. Брюховецкая"
"prodoc_904103-belenko","Ст. Васюринская"
"prodoc_696439-saranina","Ст. Выселки"
"prodoc_739124-kuizheva","Ст. Гиагинская"
"prodoc_608888-borzdyh","Ст. Динская"
"prodoc_934306-smirnova","Ст. Егорлыкская"
"prodoc_696-pivovarova","Ст. Елизаветинская"
"prodoc_879942-abuamsha","Ст. Каневская"
"prodoc_750510-lelenkova","Ст. Кущёвская"
"prodoc_1019195-salimyanov","Ст. Ладожская"
"prodoc_969866-mukumova","Ст. Ленинградская"
"prodoc_1091497-broun","Ст. Марьянская"
"prodoc_726726-efimenko","Ст. Новопокровская"
"prodoc_909925-esayan","Ст. Новотитаровская"
"prodoc_690592-plotnikova","Ст. Отрадная"
"prodoc_960139-pyshkin","Ст. Павловская"
"prodoc_621654-medvedeva","Ст. Полтавская"
"prodoc_498669-striha","Ст. Северская"
"prodoc_635264-zinenko","Ст. Староминская"
"prodoc_1015494-lifanova","Ст. Старомышастовская"
"prodoc_696322-moskvitina","Ст. Старощербиновская"
"prodoc_478105-smychkov","Ст. Тбилисская"
"prodoc_840293-huadzhokov","Ст. Ханская"
"doc_apteka_RPS_new_27849","Ставрово"
"doc_mobile_Id_124231","Ставрополь"
"prodoc_842706-baranov","Станица Калининская"
"prodoc_1093585-kravchenko","Станица Новомышастовская"
"prodoc_932667-lyapina","Станица Старотитаровская"
"doc_mobile_Id_117283","Станко"
"doc_mobile_Id_080150","Становое"
"doc_mobile_Id_247747","Станционно-Ояшинский"
"doc_mobile_Id_003720","Старая Вичуга"
"doc_mobile_Id_068752","Старая Кулатка"
"prodoc_879799-garkusheva","Старая Купавна"
"doc_mobile_Id_238223","Старая Майна"
"doc_apteka_RPS_new_07284","Старая Меловая"
"doc_mail_id_m_047036","Старая Русса"
"doc_apteka_RPS_03552","Старая Станица"
"doc_mobile_Id_198486","Старица"
"doc_mobile_Id_088670","Староалейское"
"doc_mobile_Id_238812","Старобалтачево"
"doc_apteka_RPS_new_11067","Староджерелиевская"
"prodoc_975763-semencov","Стародуб"
"doc_mail_id_m_012274","Старое Дрожжаное"
"doc_mobile_Id_084002","Старое Шайгово"
"doc_apteka_RPS_03416","Старокорсунская"
"doc_apteka_RPS_11458","Старомарьевка"
"doc_apteka_RPS_new_16404","Староминская"
"doc_mobile_Id_129118","Старомышастовская"
"doc_mobile_Id_191152","Старонижестеблиевская"
"doc_mail_id_m_112541","Старосубхангулово"
"doc_mobile_Id_091179","Старотитаровская"
"doc_mobile_Id_006841","Старощербиновская"
"doc_mobile_Id_281608","Старые Петушки"
"doc_mobile_Id_304835","Старый Крым"
"doc_mobile_Id_097827","Старый Оскол"
"doc_mobile_Id_102099","Степановское"
"doc_mail_id_m_019254","Степное"
"doc_mobile_Id_238829","Стерлибашево"
"doc_mail_id_m_114377","Стерлитамак"
"doc_mobile_Id_059712","Стодолище"
"doc_apteka_RPS_06366","Столбовая"
"doc_mobile_Id_192291","Сторожевая"
"doc_mobile_Id_340165","Стрежевой"
"doc_apteka_RPS_01164","Стрелецкое"
"doc_mobile_Id_326904","Стрельна"
"doc_mobile_Id_053027","Стрижи"
"doc_mobile_Id_030479","Строитель"
"prodoc_475292-sorochinskaya","Струнино"
"doc_mobile_Id_285040","Ступино"
"doc_mobile_Id_103942","Суворов"
"doc_apteka_RPS_11460","Суворовская"
"doc_mail_id_m_008846","Суг-Аксы"
"doc_apteka_RPS_59854","Суда"
"doc_apteka_RPS_04091","Судак"
"prodoc_747926-naumochkina","Суджа"
"doc_mail_id_m_099302","Судиславль"
"doc_apteka_RPS_48856","Судогда"
"doc_mobile_Id_283983","Суздаль"
"doc_apteka_RPS_new_16412","Суземка"
"doc_mobile_Id_269764","Сузун"
"doc_apteka_RPS_03554","Сукко"
"doc_mobile_Id_093615","Суксун"
"doc_mobile_Id_259854","Сумино"
"doc_mobile_Id_141162","Суна"
"doc_mobile_Id_104903","Сунжа"
"doc_mail_id_m_018576","Сунтар"
"doc_mail_id_m_101908","Суоярви"
"doc_apteka_RPS_12312","Супра"
"doc_mobile_Id_233981","Супсех"
"doc_mobile_Id_230306","Сураж"
"prodoc_152814-marikyan","Сургут"
"doc_mobile_Id_002607","Суровикино"
"doc_mail_id_m_006200","Сурское"
"doc_apteka_RPS_04439","Суслонгер"
"doc_mobile_Id_264335","Сусуман"
"doc_mobile_Id_026873","Сухая Буйвола"
"doc_mobile_Id_082529","Сухиничи"
"doc_mail_id_m_094410","Сухобузимское"
"doc_mobile_Id_083701","Суходол"
"doc_mobile_Id_025565","Сухой Лог"
"doc_mobile_Id_142756","Сызрань"
"doc_mail_id_m_150904","Сыктывкар"
"doc_mobile_Id_088302","Сылва"
"doc_mobile_Id_084220","Сысерть"
"doc_mobile_Id_231440","Сычевка"
"prodoc_740570-dolgova","Сычёвка"
"doc_mobile_Id_268719","Сямжа"
"prodoc_990861-pentina","Сясьстрой"
"doc_apteka_RPS_new_30457","Табачное"
"doc_mobile_Id_048129","Табуны"
"prodoc_572478-marchenko","Тавда"
"doc_apteka_RPS_new_20961","Тавричанка"
"doc_mail_id_m_043589","Таврическое"
"doc_mobile_Id_047768","Таврово"
"doc_mobile_Id_081405","Таганрог"
"doc_mobile_Id_087281","Тазовский"
"prodoc_586165-morozova","Тайга"
"doc_mobile_Id_314649","Тайшет"
"doc_mobile_Id_091678","Таксимо"
"doc_mobile_Id_227817","Талдом"
"prodoc_641645-kolobov","Талица"
"doc_mail_id_m_107837","Таловая"
"doc_mobile_Id_223391","Тальменка"
"prodoc_707186-petrova","Тамань"
"doc_mobile_Id_200833","Тамбов"
"doc_mobile_Id_142154","Тамбовка"
"prodoc_950312-tkacheva","Тара"
"doc_mobile_Id_238238","Тарасовский"
"doc_mobile_Id_106974","Тарбагатай"
"doc_mobile_Id_042203","Тарко-Сале"
"doc_mail_id_m_108785","Тарногский Городок"
"doc_mobile_Id_238324","Тарумовка"
"prodoc_738505-mussoeva","Таруса"
"doc_apteka_RPS_new_22272","Тасеево"
"prodoc_586838-chernyshov","Татарск"
"doc_mobile_Id_000825","Татарская Башмаковка"
"doc_mobile_Id_065425","Татинец"
"doc_mail_id_m_019527","Татищево"
"doc_mobile_Id_094550","Тахтамукай"
"doc_mobile_Id_053810","Тацинская"
"doc_mobile_Id_238794","Ташла"
"doc_apteka_RPS_new_15999","Таштагол"
"doc_mail_id_m_004989","Таштып"
"doc_mobile_Id_187033","Тбилисская"
"doc_mail_id_m_010779","Тверь"
"prodoc_738597-novoselov","Теберда"
"doc_mail_id_m_043923","Тевриз"
"doc_mobile_Id_095079","Тегульдет"
"doc_mobile_Id_117199","Тейково"
"doc_mobile_Id_221985","Тельмана"
"doc_apteka_RPS_new_06327","Темкино"
"doc_mobile_Id_112628","Темников"
"doc_mobile_Id_281341","Темрюк"
"doc_mobile_Id_226878","Теньгушево"
"doc_mobile_Id_098265","Теплоозерск"
"doc_mail_id_m_092183","Тербуны"
"doc_mobile_Id_096174","Терек"
"doc_mobile_Id_226194","Терекли-Мектеб"
"doc_mobile_Id_284059","Тереньга"
"doc_apteka_RPS_new_09693","Терновка"
"doc_apteka_RPS_03561","Терновская"
"doc_apteka_RPS_new_06283","Тесово"
"doc_mobile_Id_283953","Тетюши"
"doc_mobile_Id_256431","Тигиль"
"doc_mobile_Id_238177","Тикси"
"doc_mail_id_m_102220","Тиличики"
"doc_mail_id_m_093144","Тим"
"doc_mobile_Id_107079","Тимашевск"
"doc_apteka_RPS_new_25499","Тимирязевский"
"doc_mobile_Id_212892","Тисуль"
"doc_mobile_Id_200667","Тихвин"
"doc_apteka_RPS_60407","Тихий Уголок"
"doc_mobile_Id_020658","Тихорецк"
"doc_apteka_RPS_64713","Тлюстенхабль"
"doc_mobile_Id_266026","Тлярата"
"prodoc_955474-novikov","Тобольск"
"doc_mobile_Id_081116","Товарково"
"prodoc_640829-sorokova","Тогучин"
"doc_mobile_Id_024610","Токсово"
"doc_mail_id_m_033699","Тольятти"
"prodoc_747439-chen","Томари"
"doc_mobile_Id_030455","Томаровка"
"doc_mobile_Id_161977","Томилино"
"prodoc_744449-selezneva","Томмот"
"doc_mobile_Id_236886","Томск"
"doc_mobile_Id_081550","Тонкино"
"doc_mobile_Id_254402","Тоншаево"
"doc_mobile_Id_351526","Топки"
"doc_mobile_Id_105710","Тополево"
"doc_mobile_Id_087114","Топчиха"
"doc_mobile_Id_100925","Торбеево"
"doc_mail_id_m_010465","Торжок"
"prodoc_635924-ivanova","Торопец"
"doc_mobile_Id_177974","Тосно"
"prodoc_738714-ulitin","Тотьма"
"doc_mobile_Id_238397","Тоцкое"
"doc_mobile_Id_106555","Тоцкое Второе"
"doc_mail_id_m_002542","Трехгорный"
"doc_mobile_Id_124514","Троицк"
"prodoc_960389-bovdzhanova","Троицк (Москва)"
"prodoc_853214-voronin","Троицк, Чо"
"doc_mobile_Id_066054","Троицкая"
"doc_mobile_Id_317965","Троицко-Печорск"
"doc_mail_id_m_102919","Троицкое"
"doc_mobile_Id_092881","Тросна"
"prodoc_971964-petuhova","Трубчевск"
"doc_apteka_RPS_48172","Трудобеликовский"
"doc_apteka_RPS_68912","Трудовое"
"doc_apteka_RPS_11462","Труновское"
"prodoc_574153-selivanov","Трёхгорный"
"doc_mail_id_m_097681","Туапсе"
"doc_mobile_Id_034451","Тугулым"
"doc_mobile_Id_238763","Тужа"
"doc_mobile_Id_202858","Туймазы"
"doc_mobile_Id_346653","Тула"
"doc_mobile_Id_049058","Тулиновка"
"doc_apteka_RPS_07440","Тулинский"
"doc_mobile_Id_086774","Тулун"
"doc_mobile_Id_082852","Тульский"
"doc_mobile_Id_066364","Туньжа"
"doc_mail_id_m_095398","Тура"
"doc_mail_id_m_008837","Туран"
"doc_mail_id_m_016218","Туринск"
"doc_mail_id_m_016579","Туринская Слобода"
"doc_apteka_RPS_new_08347","Турки"
"doc_mobile_Id_089991","Турочак"
"doc_mobile_Id_238148","Турунтаево"
"doc_mobile_Id_267959","Туруханск"
"doc_mobile_Id_140832","Тутаев"
"doc_mobile_Id_169072","Тучково"
"doc_mail_id_m_018414","Тымовское"
"doc_mobile_Id_307120","Тында"
"prodoc_638647-tilova","Тырныауз"
"doc_mail_id_m_008852","Тээли"
"prodoc_704137-doruga","Тюкалинск"
"doc_mobile_Id_357614","Тюльган"
"doc_mobile_Id_142135","Тюлячи"
"doc_apteka_RPS_64325","Тюменцево"
"doc_mail_id_m_008235","Тюмень"
"doc_mobile_Id_091963","Тюхтет"
"doc_mobile_Id_106939","Тяжинский"
"doc_mobile_Id_264117","Убинское"
"doc_mobile_Id_090873","Ува"
"doc_mail_id_m_013579","Уварово"
"doc_mobile_Id_261296","Уват"
